execution	cohort	cohort_sort	dependence	dependence_sort	dependence_type	independence	model	model_sort	model_adjustment	model_context	model_note
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	37	37	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	38	38	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	39	39	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	40	40	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	41	41	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	42	42	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	43	43	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	44	44	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	45	45	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	46	46	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	47	47	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	48	48	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	49	49	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	50	50	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	51	51	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	52	52	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	53	53	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	54	54	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	55	55	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	56	56	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	57	57	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	58	58	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	59	59	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	60	60	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	61	61	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	62	62	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	63	63	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	64	64	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	65	65	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	66	66	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	67	67	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	68	68	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	1	1	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	2	2	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	3	3	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	4	4	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	5	5	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	6	6	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	7	7	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	8	8	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	9	9	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	10	10	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	11	11	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	12	12	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	13	13	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	14	14	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	15	15	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	16	16	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	17	17	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	18	18	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	19	19	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	20	20	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	21	21	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	22	22	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	23	23	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	24	24	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	25	25	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	26	26	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	27	27	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	28	28	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	29	29	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	30	30	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	31	31	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	32	32	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	33	33	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	34	34	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	35	35	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	36	36	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	37	37	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	38	38	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	39	39	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	40	40	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	41	41	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	42	42	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	43	43	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	44	44	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	45	45	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	46	46	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	47	47	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	48	48	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	49	49	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	50	50	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	51	51	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	52	52	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	53	53	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	54	54	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	55	55	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	56	56	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	57	57	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	58	58	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	59	59	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	60	60	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	61	61	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	62	62	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	63	63	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3;age;body	64	64	adjust	joint	adjust joint
