execution	cohort	cohort_sort	dependence	dependence_sort	dependence_type	independence	model	model_sort	model_adjustment	model_context	model_note
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	48	48	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	49	49	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	50	50	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	51	51	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	52	52	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	53	53	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	54	54	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	55	55	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	56	56	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	57	57	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	58	58	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	59	59	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	60	60	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	61	61	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	62	62	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_premenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	63	63	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_premenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	64	64	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_perimenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	65	65	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_perimenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	66	66	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_postmenopause_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	67	67	adjust	joint	adjust joint
1	female	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_female_postmenopause_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	68	68	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	1	1	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	2	2	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	3	3	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	4	4	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	5	5	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	6	6	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	7	7	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_detection_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	8	8	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	9	9	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	10	10	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	11	11	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	12	12	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	13	13	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	14	14	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	15	15	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_bioavailable_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	16	16	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	17	17	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	18	18	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	19	19	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	20	20	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	21	21	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	22	22	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	23	23	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_estradiol_free_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	24	24	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	25	25	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	26	26	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	27	27	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	28	28	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	29	29	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	30	30	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	31	31	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	32	32	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	33	33	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	34	34	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	35	35	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	36	36	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	37	37	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	38	38	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	39	39	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_bioavailable_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	40	40	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	41	41	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	42	42	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	43	43	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	44	44	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	45	45	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	46	46	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	47	47	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_testosterone_free_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	48	48	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	49	49	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	50	50	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	51	51	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	52	52	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	53	53	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	54	54	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	55	55	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_shbg_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	56	56	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	57	57	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	58	58	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_low_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	59	59	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_low_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	60	60	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_middle_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	61	61	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_middle_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	62	62	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_high_adjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	63	63	adjust	joint	adjust joint
1	male	1	bipolar_disorder_control_case	1	logistic	tcw_ukb_albumin_male_age_high_unadjust;genotype_pc_1;genotype_pc_2;genotype_pc_3	64	64	adjust	joint	adjust joint
