execution	cohort	cohort_sort	dependence	dependence_sort	dependence_type	independence	model	model_sort	model_adjustment	model_context	model_note
1	female_bipolar_disorder	1	tcw_ukb_testosterone_female_premenopause_unadjust	1	linear	bipolar_disorder_type_1_2	18	18	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_female_adjust	1	linear	bipolar_disorder_type_1_2	19	19	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_female_unadjust	1	linear	bipolar_disorder_type_1_2	20	20	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_female_premenopause_adjust	1	linear	bipolar_disorder_type_1_2	21	21	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_female_premenopause_unadjust	1	linear	bipolar_disorder_type_1_2	22	22	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_free_female_adjust	1	linear	bipolar_disorder_type_1_2	23	23	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_free_female_unadjust	1	linear	bipolar_disorder_type_1_2	24	24	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_free_female_premenopause_adjust	1	linear	bipolar_disorder_type_1_2	25	25	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_testosterone_free_female_premenopause_unadjust	1	linear	bipolar_disorder_type_1_2	26	26	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_shbg_female_adjust	1	linear	bipolar_disorder_type_1_2	27	27	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_shbg_female_unadjust	1	linear	bipolar_disorder_type_1_2	28	28	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_shbg_female_premenopause_adjust	1	linear	bipolar_disorder_type_1_2	29	29	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_shbg_female_premenopause_unadjust	1	linear	bipolar_disorder_type_1_2	30	30	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_albumin_female_adjust	1	linear	bipolar_disorder_type_1_2	31	31	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_albumin_female_unadjust	1	linear	bipolar_disorder_type_1_2	32	32	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_albumin_female_premenopause_adjust	1	linear	bipolar_disorder_type_1_2	33	33	unadjust	marginal	unadjust marginal
1	female_bipolar_disorder	1	tcw_ukb_albumin_female_premenopause_unadjust	1	linear	bipolar_disorder_type_1_2	34	34	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_detection_male_adjust	1	linear	bipolar_disorder_type_1_2	1	1	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_detection_male_unadjust	1	linear	bipolar_disorder_type_1_2	2	2	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_detection_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	3	3	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_detection_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	4	4	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_bioavailable_male_adjust	1	linear	bipolar_disorder_type_1_2	5	5	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_bioavailable_male_unadjust	1	linear	bipolar_disorder_type_1_2	6	6	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_bioavailable_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	7	7	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_bioavailable_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	8	8	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_free_male_adjust	1	linear	bipolar_disorder_type_1_2	9	9	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_free_male_unadjust	1	linear	bipolar_disorder_type_1_2	10	10	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_free_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	11	11	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_estradiol_free_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	12	12	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_male_adjust	1	linear	bipolar_disorder_type_1_2	13	13	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_male_unadjust	1	linear	bipolar_disorder_type_1_2	14	14	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	15	15	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	16	16	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_male_adjust	1	linear	bipolar_disorder_type_1_2	17	17	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_male_unadjust	1	linear	bipolar_disorder_type_1_2	18	18	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	19	19	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_bioavailable_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	20	20	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_free_male_adjust	1	linear	bipolar_disorder_type_1_2	21	21	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_free_male_unadjust	1	linear	bipolar_disorder_type_1_2	22	22	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_free_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	23	23	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_testosterone_free_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	24	24	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_shbg_male_adjust	1	linear	bipolar_disorder_type_1_2	25	25	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_shbg_male_unadjust	1	linear	bipolar_disorder_type_1_2	26	26	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_shbg_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	27	27	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_shbg_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	28	28	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_albumin_male_adjust	1	linear	bipolar_disorder_type_1_2	29	29	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_albumin_male_unadjust	1	linear	bipolar_disorder_type_1_2	30	30	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_albumin_male_age_low_adjust	1	linear	bipolar_disorder_type_1_2	31	31	unadjust	marginal	unadjust marginal
1	male_bipolar_disorder	1	tcw_ukb_albumin_male_age_low_unadjust	1	linear	bipolar_disorder_type_1_2	32	32	unadjust	marginal	unadjust marginal
